"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"CENSUS","2012","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1124)","143,219","39.6"
"CENSUS","2012","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1125 & 1129)","57,847","53.9"
"CENSUS","2012","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","51,147,054","6.7"
"CENSUS","2012","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","BARLEY","BARLEY, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","108.8","1.5"
"CENSUS","2012","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","BARLEY","BARLEY, IRRIGATED, NONE OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","51.2","4.6"
"CENSUS","2012","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","BARLEY","BARLEY, IRRIGATED, PART OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","71.1","3.6"
"CENSUS","2012","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","BEANS","BEANS, DRY EDIBLE, (EXCL LIMA) - PRODUCTION, MEASURED IN CWT","AREA HARVESTED","AREA HARVESTED: (1,000 TO 1,999 ACRES)"," (D)","(D)"
"CENSUS","2012","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","BEANS","BEANS, DRY EDIBLE, (EXCL LIMA) - PRODUCTION, MEASURED IN CWT","AREA HARVESTED","AREA HARVESTED: (1.0 TO 14.9 ACRES)","15,097","12.2"
"CENSUS","2012","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","BEANS","BEANS, DRY EDIBLE, (EXCL LIMA) - PRODUCTION, MEASURED IN CWT","AREA HARVESTED","AREA HARVESTED: (100 TO 249 ACRES)","859,770","8.8"
"CENSUS","2012","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","BEANS","BEANS, DRY EDIBLE, (EXCL LIMA) - PRODUCTION, MEASURED IN CWT","AREA HARVESTED","AREA HARVESTED: (15.0 TO 24.9 ACRES)","37,967","26.5"
"CENSUS","2012","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","BEANS","BEANS, DRY EDIBLE, (EXCL LIMA) - PRODUCTION, MEASURED IN CWT","AREA HARVESTED","AREA HARVESTED: (2,000 OR MORE ACRES)"," (D)","(D)"
"CENSUS","2012","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","BEANS","BEANS, DRY EDIBLE, (EXCL LIMA) - PRODUCTION, MEASURED IN CWT","AREA HARVESTED","AREA HARVESTED: (25.0 TO 49.9 ACRES)","162,508","7.3"
"CENSUS","2012","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","BEANS","BEANS, DRY EDIBLE, (EXCL LIMA) - PRODUCTION, MEASURED IN CWT","AREA HARVESTED","AREA HARVESTED: (250 TO 499 ACRES)","685,769","20.2"
"CENSUS","2012","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","BEANS","BEANS, DRY EDIBLE, (EXCL LIMA) - PRODUCTION, MEASURED IN CWT","AREA HARVESTED","AREA HARVESTED: (50.0 TO 99.9 ACRES)","352,509","8.6"
"CENSUS","2012","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","BEANS","BEANS, DRY EDIBLE, (EXCL LIMA) - PRODUCTION, MEASURED IN CWT","AREA HARVESTED","AREA HARVESTED: (500 TO 999 ACRES)","437,152","17.5"
"CENSUS","2012","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","BEANS","BEANS, DRY EDIBLE, (EXCL LIMA) - PRODUCTION, MEASURED IN CWT","AREA OPERATED","AREA OPERATED: (1,000 TO 1,999 ACRES)","763,439","13.6"
"CENSUS","2012","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","BEANS","BEANS, DRY EDIBLE, (EXCL LIMA) - PRODUCTION, MEASURED IN CWT","AREA OPERATED","AREA OPERATED: (10.0 TO 49.9 ACRES)","19,582","21.8"
"CENSUS","2012","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","BEANS","BEANS, DRY EDIBLE, (EXCL LIMA) - PRODUCTION, MEASURED IN CWT","AREA OPERATED","AREA OPERATED: (100 TO 139 ACRES)","38,110","16.1"
"CENSUS","2012","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","BEANS","BEANS, DRY EDIBLE, (EXCL LIMA) - PRODUCTION, MEASURED IN CWT","AREA OPERATED","AREA OPERATED: (140 TO 179 ACRES)","49,614","29.1"
"CENSUS","2012","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","BEANS","BEANS, DRY EDIBLE, (EXCL LIMA) - PRODUCTION, MEASURED IN CWT","AREA OPERATED","AREA OPERATED: (180 TO 219 ACRES)","51,955","23.5"
"CENSUS","2012","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","BEANS","BEANS, DRY EDIBLE, (EXCL LIMA) - PRODUCTION, MEASURED IN CWT","AREA OPERATED","AREA OPERATED: (2,000 OR MORE ACRES)","915,159","7.7"
"CENSUS","2012","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","BEANS","BEANS, DRY EDIBLE, (EXCL LIMA) - PRODUCTION, MEASURED IN CWT","AREA OPERATED","AREA OPERATED: (220 TO 259 ACRES)","83,809","20.4"
"CENSUS","2012","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","BEANS","BEANS, DRY EDIBLE, (EXCL LIMA) - PRODUCTION, MEASURED IN CWT","AREA OPERATED","AREA OPERATED: (260 TO 499 ACRES)","433,217","10.5"
"CENSUS","2012","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","BEANS","BEANS, DRY EDIBLE, (EXCL LIMA) - PRODUCTION, MEASURED IN CWT","AREA OPERATED","AREA OPERATED: (50.0 TO 69.9 ACRES)","16,911","26.5"
"CENSUS","2012","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","BEANS","BEANS, DRY EDIBLE, (EXCL LIMA) - PRODUCTION, MEASURED IN CWT","AREA OPERATED","AREA OPERATED: (500 TO 999 ACRES)","467,375","18.9"
"CENSUS","2012","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","BEANS","BEANS, DRY EDIBLE, (EXCL LIMA) - PRODUCTION, MEASURED IN CWT","AREA OPERATED","AREA OPERATED: (70.0 TO 99.9 ACRES)","38,882","22.7"
"CENSUS","2012","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","BEANS","BEANS, DRY EDIBLE, (EXCL LIMA) - PRODUCTION, MEASURED IN CWT","ECONOMIC CLASS","ECONOMIC CLASS: (1,000,000 OR MORE $)","1,339,553","12.2"
"CENSUS","2012","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","BEANS","BEANS, DRY EDIBLE, (EXCL LIMA) - PRODUCTION, MEASURED IN CWT","ECONOMIC CLASS","ECONOMIC CLASS: (10,000 TO 24,999 $)","8,551","27.9"
"CENSUS","2012","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","BEANS","BEANS, DRY EDIBLE, (EXCL LIMA) - PRODUCTION, MEASURED IN CWT","ECONOMIC CLASS","ECONOMIC CLASS: (100,000 TO 249,999 $)","286,086","11.1"
"CENSUS","2012","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","BEANS","BEANS, DRY EDIBLE, (EXCL LIMA) - PRODUCTION, MEASURED IN CWT","ECONOMIC CLASS","ECONOMIC CLASS: (2,500 TO 4,999 $)","549","41.8"
"CENSUS","2012","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","BEANS","BEANS, DRY EDIBLE, (EXCL LIMA) - PRODUCTION, MEASURED IN CWT","ECONOMIC CLASS","ECONOMIC CLASS: (25,000 TO 49,999 $)","16,985","30.0"
"CENSUS","2012","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","BEANS","BEANS, DRY EDIBLE, (EXCL LIMA) - PRODUCTION, MEASURED IN CWT","ECONOMIC CLASS","ECONOMIC CLASS: (250,000 TO 499,999 $)","514,691","12.2"
"CENSUS","2012","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","BEANS","BEANS, DRY EDIBLE, (EXCL LIMA) - PRODUCTION, MEASURED IN CWT","ECONOMIC CLASS","ECONOMIC CLASS: (5,000 TO 9,999 $)","915","(H)"
"CENSUS","2012","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","BEANS","BEANS, DRY EDIBLE, (EXCL LIMA) - PRODUCTION, MEASURED IN CWT","ECONOMIC CLASS","ECONOMIC CLASS: (50,000 TO 99,999 $)","77,734","24.1"
"CENSUS","2012","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","BEANS","BEANS, DRY EDIBLE, (EXCL LIMA) - PRODUCTION, MEASURED IN CWT","ECONOMIC CLASS","ECONOMIC CLASS: (500,000 TO 999,999 $)","632,989","10.0"
"CENSUS","2012","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","BEANS","BEANS, DRY EDIBLE, (EXCL LIMA) - PRODUCTION, MEASURED IN CWT","FARM SALES","FARM SALES: (1,000,000 OR MORE $)","1,330,453","12.3"
"CENSUS","2012","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","BEANS","BEANS, DRY EDIBLE, (EXCL LIMA) - PRODUCTION, MEASURED IN CWT","FARM SALES","FARM SALES: (10,000 TO 24,999 $)","8,551","27.9"
"CENSUS","2012","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","BEANS","BEANS, DRY EDIBLE, (EXCL LIMA) - PRODUCTION, MEASURED IN CWT","FARM SALES","FARM SALES: (100,000 TO 249,999 $)","290,302","9.9"
"CENSUS","2012","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","BEANS","BEANS, DRY EDIBLE, (EXCL LIMA) - PRODUCTION, MEASURED IN CWT","FARM SALES","FARM SALES: (2,500 TO 4,999 $)","549","41.8"
"CENSUS","2012","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","BEANS","BEANS, DRY EDIBLE, (EXCL LIMA) - PRODUCTION, MEASURED IN CWT","FARM SALES","FARM SALES: (25,000 TO 49,999 $)","17,585","28.3"
"CENSUS","2012","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","BEANS","BEANS, DRY EDIBLE, (EXCL LIMA) - PRODUCTION, MEASURED IN CWT","FARM SALES","FARM SALES: (250,000 TO 499,999 $)","523,613","12.7"
"CENSUS","2012","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","BEANS","BEANS, DRY EDIBLE, (EXCL LIMA) - PRODUCTION, MEASURED IN CWT","FARM SALES","FARM SALES: (5,000 TO 9,999 $)","915","(H)"
"CENSUS","2012","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","BEANS","BEANS, DRY EDIBLE, (EXCL LIMA) - PRODUCTION, MEASURED IN CWT","FARM SALES","FARM SALES: (50,000 TO 99,999 $)","80,597","27.5"
"CENSUS","2012","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","BEANS","BEANS, DRY EDIBLE, (EXCL LIMA) - PRODUCTION, MEASURED IN CWT","FARM SALES","FARM SALES: (500,000 TO 999,999 $)","625,488","9.2"
"CENSUS","2012","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","BEANS","BEANS, DRY EDIBLE, (EXCL LIMA) - PRODUCTION, MEASURED IN CWT","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1111)","2,102,286","5.3"
"CENSUS","2012","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","BEANS","BEANS, DRY EDIBLE, (EXCL LIMA) - PRODUCTION, MEASURED IN CWT","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1112)","117,101","28.7"
"CENSUS","2012","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","BEANS","BEANS, DRY EDIBLE, (EXCL LIMA) - PRODUCTION, MEASURED IN CWT","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1113)"," (D)","(D)"
"CENSUS","2012","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","BEANS","BEANS, DRY EDIBLE, (EXCL LIMA) - PRODUCTION, MEASURED IN CWT","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1114)"," (D)","(D)"
"CENSUS","2012","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","BEANS","BEANS, DRY EDIBLE, (EXCL LIMA) - PRODUCTION, MEASURED IN CWT","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1119)","601,580","8.5"
"CENSUS","2012","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","BEANS","BEANS, DRY EDIBLE, (EXCL LIMA) - PRODUCTION, MEASURED IN CWT","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (11193 & 11194 & 11199)","601,580","8.5"
"CENSUS","2012","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","BEANS","BEANS, DRY EDIBLE, (EXCL LIMA) - PRODUCTION, MEASURED IN CWT","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (112111)","34,097","47.0"
"CENSUS","2012","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","BEANS","BEANS, DRY EDIBLE, (EXCL LIMA) - PRODUCTION, MEASURED IN CWT","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (112112)"," (D)","(D)"
"CENSUS","2012","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","BEANS","BEANS, DRY EDIBLE, (EXCL LIMA) - PRODUCTION, MEASURED IN CWT","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (11212)","3,860","10.1"
"CENSUS","2012","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","BEANS","BEANS, DRY EDIBLE, (EXCL LIMA) - PRODUCTION, MEASURED IN CWT","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1122)"," (D)","(D)"
"CENSUS","2012","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","BEANS","BEANS, DRY EDIBLE, (EXCL LIMA) - PRODUCTION, MEASURED IN CWT","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1123)"," (D)","(D)"
"CENSUS","2012","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","BEANS","BEANS, DRY EDIBLE, (EXCL LIMA) - PRODUCTION, MEASURED IN CWT","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1124)"," (D)","(D)"
"CENSUS","2012","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","BEANS","BEANS, DRY EDIBLE, (EXCL LIMA) - PRODUCTION, MEASURED IN CWT","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1125 & 1129)"," (D)","(D)"
"CENSUS","2012","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","BEANS","BEANS, DRY EDIBLE, (EXCL LIMA) - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","2,878,053","6.5"
"CENSUS","2012","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","BEANS","BEANS, DRY EDIBLE, (EXCL LIMA), IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN CWT / ACRE","TOTAL","NOT SPECIFIED","24.7","2.9"
"CENSUS","2012","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","BEANS","BEANS, DRY EDIBLE, (EXCL LIMA), IRRIGATED, NONE OF CROP - YIELD, MEASURED IN CWT / ACRE","TOTAL","NOT SPECIFIED","15.4","1.6"
"CENSUS","2012","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","BEANS","BEANS, DRY EDIBLE, (EXCL LIMA), IRRIGATED, PART OF CROP - YIELD, MEASURED IN CWT / ACRE","TOTAL","NOT SPECIFIED","21.3","5.6"
"CENSUS","2012","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","BEANS","BEANS, DRY EDIBLE, LIMA - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","13,925","34.2"
"CENSUS","2012","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","CAMELINA","CAMELINA - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","CANOLA","CANOLA - PRODUCTION, MEASURED IN LB","AREA HARVESTED","AREA HARVESTED: (1,000 OR MORE ACRES)","13,939,051","0.2"
"CENSUS","2012","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","CANOLA","CANOLA - PRODUCTION, MEASURED IN LB","AREA HARVESTED","AREA HARVESTED: (1.0 TO 14.9 ACRES)","66,012","69.2"
"CENSUS","2012","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","CANOLA","CANOLA - PRODUCTION, MEASURED IN LB","AREA HARVESTED","AREA HARVESTED: (100 TO 249 ACRES)","13,215,678","27.5"
"CENSUS","2012","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","CANOLA","CANOLA - PRODUCTION, MEASURED IN LB","AREA HARVESTED","AREA HARVESTED: (15.0 TO 24.9 ACRES)","80,774","60.8"
"CENSUS","2012","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","CANOLA","CANOLA - PRODUCTION, MEASURED IN LB","AREA HARVESTED","AREA HARVESTED: (25.0 TO 49.9 ACRES)","551,116","63.0"
"CENSUS","2012","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","CANOLA","CANOLA - PRODUCTION, MEASURED IN LB","AREA HARVESTED","AREA HARVESTED: (250 TO 499 ACRES)","22,175,380","15.6"
"CENSUS","2012","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","CANOLA","CANOLA - PRODUCTION, MEASURED IN LB","AREA HARVESTED","AREA HARVESTED: (50.0 TO 99.9 ACRES)","1,685,003","46.6"
"CENSUS","2012","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","CANOLA","CANOLA - PRODUCTION, MEASURED IN LB","AREA HARVESTED","AREA HARVESTED: (500 TO 999 ACRES)","11,717,697","40.9"
"CENSUS","2012","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","CANOLA","CANOLA - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","63,430,711","10.3"
"CENSUS","2012","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","AREA HARVESTED","AREA HARVESTED: (1,000 OR MORE ACRES)","5,521,619","29.8"
"CENSUS","2012","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","AREA HARVESTED","AREA HARVESTED: (1.0 TO 14.9 ACRES)","179,889","7.8"
"CENSUS","2012","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","AREA HARVESTED","AREA HARVESTED: (100 TO 249 ACRES)","6,342,900","8.3"
"CENSUS","2012","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","AREA HARVESTED","AREA HARVESTED: (15.0 TO 24.9 ACRES)","316,668","11.3"
"CENSUS","2012","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","AREA HARVESTED","AREA HARVESTED: (25.0 TO 49.9 ACRES)","1,282,541","8.2"
"CENSUS","2012","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","AREA HARVESTED","AREA HARVESTED: (250 TO 499 ACRES)","5,452,444","28.2"
"CENSUS","2012","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","AREA HARVESTED","AREA HARVESTED: (50.0 TO 99.9 ACRES)","2,607,626","6.6"
"CENSUS","2012","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","AREA HARVESTED","AREA HARVESTED: (500 TO 999 ACRES)","4,523,041","10.7"
"CENSUS","2012","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","AREA OPERATED","AREA OPERATED: (1,000 TO 1,999 ACRES)","6,507,431","15.7"
"CENSUS","2012","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","AREA OPERATED","AREA OPERATED: (1.0 TO 9.9 ACRES)","4,368","55.5"
"CENSUS","2012","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","AREA OPERATED","AREA OPERATED: (10.0 TO 49.9 ACRES)","133,139","16.2"
"CENSUS","2012","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","AREA OPERATED","AREA OPERATED: (100 TO 139 ACRES)","670,068","19.7"
"CENSUS","2012","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","AREA OPERATED","AREA OPERATED: (140 TO 179 ACRES)","476,383","20.4"
"CENSUS","2012","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","AREA OPERATED","AREA OPERATED: (180 TO 219 ACRES)","570,908","24.2"
"CENSUS","2012","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","AREA OPERATED","AREA OPERATED: (2,000 OR MORE ACRES)","8,792,376","16.1"
"CENSUS","2012","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","AREA OPERATED","AREA OPERATED: (220 TO 259 ACRES)","354,255","38.2"
"CENSUS","2012","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","AREA OPERATED","AREA OPERATED: (260 TO 499 ACRES)","4,176,225","25.3"
"CENSUS","2012","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","AREA OPERATED","AREA OPERATED: (50.0 TO 69.9 ACRES)","119,433","21.5"
"CENSUS","2012","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","AREA OPERATED","AREA OPERATED: (500 TO 999 ACRES)","4,024,967","21.7"
"CENSUS","2012","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","AREA OPERATED","AREA OPERATED: (70.0 TO 99.9 ACRES)","397,175","13.2"
"CENSUS","2012","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","ECONOMIC CLASS","ECONOMIC CLASS: (1,000 TO 2,499 $)"," (D)","(D)"
"CENSUS","2012","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","ECONOMIC CLASS","ECONOMIC CLASS: (1,000,000 OR MORE $)","15,676,784","14.4"
"CENSUS","2012","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","ECONOMIC CLASS","ECONOMIC CLASS: (10,000 TO 24,999 $)","73,902","18.6"
"CENSUS","2012","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","ECONOMIC CLASS","ECONOMIC CLASS: (100,000 TO 249,999 $)","2,153,944","10.2"
"CENSUS","2012","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","ECONOMIC CLASS","ECONOMIC CLASS: (2,500 TO 4,999 $)"," (D)","(D)"
"CENSUS","2012","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","ECONOMIC CLASS","ECONOMIC CLASS: (25,000 TO 49,999 $)","215,761","14.4"
"CENSUS","2012","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","ECONOMIC CLASS","ECONOMIC CLASS: (250,000 TO 499,999 $)","2,976,506","23.0"
"CENSUS","2012","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","ECONOMIC CLASS","ECONOMIC CLASS: (5,000 TO 9,999 $)","5,180","(H)"
"CENSUS","2012","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","ECONOMIC CLASS","ECONOMIC CLASS: (50,000 TO 99,999 $)","717,669","11.2"
"CENSUS","2012","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","ECONOMIC CLASS","ECONOMIC CLASS: (500,000 TO 999,999 $)","4,403,810","34.0"
"CENSUS","2012","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","FARM SALES","FARM SALES: (1,000 TO 2,499 $)"," (D)","(D)"
