commodity,unit,fips,adc,state,yield,county_yield,ad_yield,st_yield,st_irrigated,st_partial,st_none
"CORN, GRAIN",BU,06021,06ag50,06,210.42,210.42,190.66,130.79,179.60,169.10,
"CORN, GRAIN",BU,06115,06ag50,06,190.66,,190.66,130.79,179.60,169.10,
"CORN, GRAIN",BU,06113,06ag50,06,196.72,196.72,190.66,130.79,179.60,169.10,
"CORN, GRAIN",BU,06103,06ag50,06,197.65,197.65,190.66,130.79,179.60,169.10,
"CORN, GRAIN",BU,06101,06ag50,06,200.51,200.51,190.66,130.79,179.60,169.10,
"CORN, GRAIN",BU,06007,06ag50,06,169.99,169.99,190.66,130.79,179.60,169.10,
"CORN, GRAIN",BU,06067,06ag50,06,163.13,163.13,190.66,130.79,179.60,169.10,
"CORN, GRAIN",BU,06011,06ag50,06,197.38,197.38,190.66,130.79,179.60,169.10,
"CORN, GRAIN",BU,06095,06ag50,06,189.45,189.45,190.66,130.79,179.60,169.10,
"CORN, GRAIN",BU,06001,06ag40,06,75.21,,75.21,130.79,179.60,169.10,
"CORN, GRAIN",BU,06085,06ag40,06,50.00,50.00,75.21,130.79,179.60,169.10,
"CORN, GRAIN",BU,06069,06ag40,06,18.00,18.00,75.21,130.79,179.60,169.10,
"CORN, GRAIN",BU,06055,06ag40,06,120.38,120.38,75.21,130.79,179.60,169.10,
"CORN, GRAIN",BU,06053,06ag40,06,41.83,41.83,75.21,130.79,179.60,169.10,
"CORN, GRAIN",BU,06013,06ag40,06,129.83,129.83,75.21,130.79,179.60,169.10,
"CORN, GRAIN",BU,06097,06ag40,06,36.00,36.00,75.21,130.79,179.60,169.10,
"CORN, GRAIN",BU,06079,06ag40,06,130.42,130.42,75.21,130.79,179.60,169.10,
"CORN, GRAIN",BU,06089,06ag20,06,14.30,14.30,14.30,130.79,179.60,169.10,
"CORN, GRAIN",BU,06045,06ag10,06,32.89,,32.89,130.79,179.60,169.10,
"CORN, GRAIN",BU,06023,06ag10,06,32.89,32.89,32.89,130.79,179.60,169.10,
"CORN, SILAGE",TONS,30009,30ag80,30,24.29,24.29,23.92,19.60,22.10,18.55,13.45
"CORN, SILAGE",TONS,30085,30ag30,30,18.12,18.12,17.86,19.60,22.10,18.55,13.45
"CORN, SILAGE",TONS,30021,30ag30,30,18.96,18.96,17.86,19.60,22.10,18.55,13.45
"CORN, SILAGE",TONS,30037,30ag50,30,17.80,17.80,19.11,19.60,22.10,18.55,13.45
"CORN, SILAGE",TONS,30007,30ag50,30,19.02,19.02,19.11,19.60,22.10,18.55,13.45
"CORN, SILAGE",TONS,30013,30ag50,30,18.02,18.02,19.11,19.60,22.10,18.55,13.45
"CORN, SILAGE",TONS,30065,30ag50,30,21.58,21.58,19.11,19.60,22.10,18.55,13.45
"CORN, SILAGE",TONS,30031,30ag70,30,19.88,19.88,19.88,19.60,22.10,18.55,13.45
"CORN, SILAGE",TONS,30095,30ag80,30,24.95,24.95,23.92,19.60,22.10,18.55,13.45
"CORN, SILAGE",TONS,30103,30ag80,30,22.99,22.99,23.92,19.60,22.10,18.55,13.45
"CORN, SILAGE",TONS,30111,30ag80,30,23.83,23.83,23.92,19.60,22.10,18.55,13.45
"CORN, SILAGE",TONS,30003,30ag80,30,23.55,23.55,23.92,19.60,22.10,18.55,13.45
"CORN, SILAGE",TONS,30079,30ag90,30,21.11,21.11,17.01,19.60,22.10,18.55,13.45
"CORN, SILAGE",TONS,30017,30ag90,30,21.07,21.07,17.01,19.60,22.10,18.55,13.45
"CORN, SILAGE",TONS,30025,30ag90,30,4.84,4.84,17.01,19.60,22.10,18.55,13.45
"CORN, SILAGE",TONS,30087,30ag90,30,21.01,21.01,17.01,19.60,22.10,18.55,13.45
"CORN, SILAGE",TONS,41067,41ag10,41,22.49,22.49,21.50,22.39,26.15,19.55,15.30
"CORN, SILAGE",TONS,41051,41ag10,41,13.23,13.23,21.50,22.39,26.15,19.55,15.30
"CORN, SILAGE",TONS,41053,41ag10,41,24.27,24.27,21.50,22.39,26.15,19.55,15.30
"CORN, SILAGE",TONS,41057,41ag10,41,19.86,19.86,21.50,22.39,26.15,19.55,15.30
"CORN, SILAGE",TONS,41047,41ag10,41,23.68,23.68,21.50,22.39,26.15,19.55,15.30
"CORN, SILAGE",TONS,41003,41ag10,41,17.39,17.39,21.50,22.39,26.15,19.55,15.30
"CORN, SILAGE",TONS,41005,41ag10,41,17.09,17.09,21.50,22.39,26.15,19.55,15.30
"CORN, SILAGE",TONS,41071,41ag10,41,25.03,25.03,21.50,22.39,26.15,19.55,15.30
"CORN, SILAGE",TONS,41039,41ag10,41,23.76,23.76,21.50,22.39,26.15,19.55,15.30
"CORN, SILAGE",TONS,41043,41ag10,41,28.22,28.22,21.50,22.39,26.15,19.55,15.30
"CORN, SILAGE",TONS,41049,41ag20,41,31.56,31.56,31.56,22.39,26.15,19.55,15.30
"CORN, SILAGE",TONS,41001,41ag30,41,21.59,21.59,19.64,22.39,26.15,19.55,15.30
"CORN, SILAGE",TONS,41059,41ag30,41,17.69,17.69,19.64,22.39,26.15,19.55,15.30
"CORN, SILAGE",TONS,41029,41ag70,41,21.98,21.98,21.98,22.39,26.15,19.55,15.30
"CORN, SILAGE",TONS,41011,41ag70,41,21.98,,21.98,22.39,26.15,19.55,15.30
"CORN, SILAGE",TONS,41045,41ag80,41,28.00,28.00,28.00,22.39,26.15,19.55,15.30
"CORN, SILAGE",TONS,41035,41ag80,41,28.00,,28.00,22.39,26.15,19.55,15.30
"CORN, SILAGE",TONS,53053,53ag10,53,11.29,11.29,19.89,21.84,26.55,21.80,22.85
"CORN, SILAGE",TONS,53061,53ag10,53,23.11,23.11,19.89,21.84,26.55,21.80,22.85
"CORN, SILAGE",TONS,53009,53ag10,53,19.89,,19.89,21.84,26.55,21.80,22.85
"CORN, SILAGE",TONS,53011,53ag10,53,18.13,18.13,19.89,21.84,26.55,21.80,22.85
"CORN, SILAGE",TONS,53015,53ag10,53,23.03,23.03,19.89,21.84,26.55,21.80,22.85
"CORN, SILAGE",TONS,53027,53ag10,53,24.28,24.28,19.89,21.84,26.55,21.80,22.85
"CORN, SILAGE",TONS,53029,53ag10,53,15.11,15.11,19.89,21.84,26.55,21.80,22.85
"CORN, SILAGE",TONS,53033,53ag10,53,22.46,22.46,19.89,21.84,26.55,21.80,22.85
"CORN, SILAGE",TONS,53035,53ag10,53,15.00,15.00,19.89,21.84,26.55,21.80,22.85
"CORN, SILAGE",TONS,53041,53ag10,53,19.85,19.85,19.89,21.84,26.55,21.80,22.85
"CORN, SILAGE",TONS,53057,53ag10,53,23.73,23.73,19.89,21.84,26.55,21.80,22.85
"CORN, SILAGE",TONS,53073,53ag10,53,22.85,22.85,19.89,21.84,26.55,21.80,22.85
"CORN, SILAGE",TONS,53005,53ag20,53,27.66,27.66,25.46,21.84,26.55,21.80,22.85
"CORN, SILAGE",TONS,53047,53ag20,53,21.20,21.20,25.46,21.84,26.55,21.80,22.85
"CORN, SILAGE",TONS,53037,53ag20,53,25.46,,25.46,21.84,26.55,21.80,22.85
"CORN, SILAGE",TONS,53077,53ag20,53,27.52,27.52,25.46,21.84,26.55,21.80,22.85
"CORN, SILAGE",TONS,53063,53ag30,53,21.84,,,21.84,26.55,21.80,22.85
"CORN, SILAGE",TONS,53001,53ag50,53,22.41,22.41,25.35,21.84,26.55,21.80,22.85
"CORN, SILAGE",TONS,53025,53ag50,53,27.02,27.02,25.35,21.84,26.55,21.80,22.85
"CORN, SILAGE",TONS,53021,53ag50,53,26.62,26.62,25.35,21.84,26.55,21.80,22.85
"CORN, SILAGE",TONS,53071,53ag90,53,21.84,,,21.84,26.55,21.80,22.85
"CORN, SILAGE",TONS,06023,06ag10,06,21.67,21.67,21.67,23.45,25.95,24.30,24.00
"CORN, SILAGE",TONS,06093,06ag20,06,18.18,18.18,18.18,23.45,25.95,24.30,24.00
"CORN, SILAGE",TONS,06033,06ag40,06,0.50,0.50,18.97,23.45,25.95,24.30,24.00
"CORN, SILAGE",TONS,06053,06ag40,06,28.19,28.19,18.97,23.45,25.95,24.30,24.00
"CORN, SILAGE",TONS,06085,06ag40,06,17.06,17.06,18.97,23.45,25.95,24.30,24.00
"CORN, SILAGE",TONS,06081,06ag40,06,15.00,15.00,18.97,23.45,25.95,24.30,24.00
"CORN, SILAGE",TONS,06097,06ag40,06,31.83,31.83,18.97,23.45,25.95,24.30,24.00
"CORN, SILAGE",TONS,06013,06ag40,06,21.22,21.22,18.97,23.45,25.95,24.30,24.00
"CORN, SILAGE",TONS,06113,06ag50,06,25.61,25.61,27.47,23.45,25.95,24.30,24.00
"CORN, SILAGE",TONS,06067,06ag50,06,23.92,23.92,27.47,23.45,25.95,24.30,24.00
"CORN, SILAGE",TONS,06095,06ag50,06,32.89,32.89,27.47,23.45,25.95,24.30,24.00
"CORN, SILAGE",TONS,06007,06ag50,06,27.20,27.20,27.47,23.45,25.95,24.30,24.00
"CORN, SILAGE",TONS,06011,06ag50,06,27.47,,27.47,23.45,25.95,24.30,24.00
"CORN, SILAGE",TONS,06021,06ag50,06,27.05,27.05,27.47,23.45,25.95,24.30,24.00
"CORN, SILAGE",TONS,06101,06ag50,06,27.47,,27.47,23.45,25.95,24.30,24.00
"CORN, SILAGE",TONS,06115,06ag50,06,29.71,29.71,27.47,23.45,25.95,24.30,24.00
"CORN, SILAGE",TONS,06103,06ag50,06,25.94,25.94,27.47,23.45,25.95,24.30,24.00
"CORN, SILAGE",TONS,06029,06ag51,06,24.41,24.41,25.65,23.45,25.95,24.30,24.00
"CORN, SILAGE",TONS,06107,06ag51,06,26.31,26.31,25.65,23.45,25.95,24.30,24.00
"CORN, SILAGE",TONS,06099,06ag51,06,26.50,26.50,25.65,23.45,25.95,24.30,24.00
"CORN, SILAGE",TONS,06019,06ag51,06,24.21,24.21,25.65,23.45,25.95,24.30,24.00
"CORN, SILAGE",TONS,06047,06ag51,06,26.23,26.23,25.65,23.45,25.95,24.30,24.00
"CORN, SILAGE",TONS,06039,06ag51,06,25.59,25.59,25.65,23.45,25.95,24.30,24.00
"CORN, SILAGE",TONS,06077,06ag51,06,26.81,26.81,25.65,23.45,25.95,24.30,24.00
"CORN, SILAGE",TONS,06031,06ag51,06,25.17,25.17,25.65,23.45,25.95,24.30,24.00
"CORN, SILAGE",TONS,06005,06ag60,06,5.00,,5.00,23.45,25.95,24.30,24.00
"CORN, SILAGE",TONS,06109,06ag60,06,5.00,5.00,5.00,23.45,25.95,24.30,24.00
"CORN, SILAGE",TONS,06025,06ag80,06,21.89,21.89,25.65,23.45,25.95,24.30,24.00
"CORN, SILAGE",TONS,06037,06ag80,06,25.65,,25.65,23.45,25.95,24.30,24.00
"CORN, SILAGE",TONS,06065,06ag80,06,28.94,28.94,25.65,23.45,25.95,24.30,24.00
"CORN, SILAGE",TONS,06071,06ag80,06,26.13,26.13,25.65,23.45,25.95,24.30,24.00
"CORN, SILAGE",TONS,06083,06ag80,06,25.65,,25.65,23.45,25.95,24.30,24.00
"CORN, SILAGE",TONS,16075,16ag70,16,25.22,25.22,27.40,24.62,27.05,,
"CORN, SILAGE",TONS,16087,16ag70,16,27.32,27.32,27.40,24.62,27.05,,
"CORN, SILAGE",TONS,16001,16ag70,16,27.58,27.58,27.40,24.62,27.05,,
"CORN, SILAGE",TONS,16027,16ag70,16,28.40,28.40,27.40,24.62,27.05,,
"CORN, SILAGE",TONS,16039,16ag70,16,28.97,28.97,27.40,24.62,27.05,,
"CORN, SILAGE",TONS,16045,16ag70,16,25.43,25.43,27.40,24.62,27.05,,
"CORN, SILAGE",TONS,16073,16ag70,16,28.90,28.90,27.40,24.62,27.05,,
"CORN, SILAGE",TONS,16047,16ag80,16,29.40,29.40,26.97,24.62,27.05,,
"CORN, SILAGE",TONS,16067,16ag80,16,27.06,27.06,26.97,24.62,27.05,,
"CORN, SILAGE",TONS,16053,16ag80,16,26.96,26.96,26.97,24.62,27.05,,
"CORN, SILAGE",TONS,16063,16ag80,16,27.69,27.69,26.97,24.62,27.05,,
"CORN, SILAGE",TONS,16083,16ag80,16,25.78,25.78,26.97,24.62,27.05,,
"CORN, SILAGE",TONS,16031,16ag80,16,24.95,24.95,26.97,24.62,27.05,,
"CORN, SILAGE",TONS,16043,16ag90,16,20.99,20.99,20.89,24.62,27.05,,
"CORN, SILAGE",TONS,16011,16ag90,16,27.58,27.58,20.89,24.62,27.05,,
"CORN, SILAGE",TONS,16051,16ag90,16,22.19,22.19,20.89,24.62,27.05,,
"CORN, SILAGE",TONS,16077,16ag90,16,27.92,27.92,20.89,24.62,27.05,,
"CORN, SILAGE",TONS,16071,16ag90,16,20.89,,20.89,24.62,27.05,,
"CORN, SILAGE",TONS,16019,16ag90,16,22.92,22.92,20.89,24.62,27.05,,
"CORN, SILAGE",TONS,16065,16ag90,16,10.66,10.66,20.89,24.62,27.05,,
"CORN, SILAGE",TONS,16029,16ag90,16,18.32,18.32,20.89,24.62,27.05,,
"CORN, SILAGE",TONS,16037,16ag90,16,16.00,16.00,20.89,24.62,27.05,,
"CORN, SILAGE",TONS,16041,16ag90,16,21.44,21.44,20.89,24.62,27.05,,
"CORN, SILAGE",TONS,30081,30ag10,30,27.33,27.33,22.82,19.60,22.10,18.55,13.45
"CORN, SILAGE",TONS,30047,30ag10,30,18.30,18.30,22.82,19.60,22.10,18.55,13.45
"CORN, SILAGE",TONS,30099,30ag20,30,19.49,19.49,16.57,19.60,22.10,18.55,13.45
"CORN, SILAGE",TONS,30071,30ag20,30,16.57,,16.57,19.60,22.10,18.55,13.45
"CORN, SILAGE",TONS,30005,30ag20,30,16.21,16.21,16.57,19.60,22.10,18.55,13.45
"CORN, SILAGE",TONS,30051,30ag20,30,14.00,14.00,16.57,19.60,22.10,18.55,13.45
"CORN, SILAGE",TONS,30105,30ag30,30,14.43,14.43,17.86,19.60,22.10,18.55,13.45
"CORN, SILAGE",TONS,30055,30ag30,30,17.86,,17.86,19.60,22.10,18.55,13.45
"CORN, SILAGE",TONS,30083,30ag30,30,19.94,19.94,17.86,19.60,22.10,18.55,13.45
COTTON,BALES,06071,06ag80,06,3.68,,3.68,3.29,3.15,,
COTTON,BALES,06039,06ag51,06,3.28,3.28,3.16,3.29,3.15,,
COTTON,BALES,06019,06ag51,06,3.24,3.24,3.16,3.29,3.15,,
COTTON,BALES,06047,06ag51,06,3.27,3.27,3.16,3.29,3.15,,
COTTON,BALES,06107,06ag51,06,3.17,3.17,3.16,3.29,3.15,,
COTTON,BALES,06031,06ag51,06,2.89,2.89,3.16,3.29,3.15,,
COTTON,BALES,06101,06ag50,06,3.26,,3.26,3.29,3.15,,
COTTON,BALES,06113,06ag50,06,3.26,,3.26,3.29,3.15,,
COTTON,BALES,06011,06ag50,06,3.35,3.35,3.26,3.29,3.15,,
COTTON,BALES,06021,06ag50,06,3.16,3.16,3.26,3.29,3.15,,
COTTON,BALES,06025,06ag80,06,3.44,3.44,3.68,3.29,3.15,,
COTTON,BALES,06065,06ag80,06,3.92,3.92,3.68,3.29,3.15,,
COTTON,BALES,06029,06ag51,06,3.13,3.13,3.16,3.29,3.15,,
"COTTON, PIMA",BALES,06019,06ag51,06,3.20,3.20,2.98,2.98,3.00,,
"COTTON, PIMA",BALES,06029,06ag51,06,3.02,3.02,2.98,2.98,3.00,,
"COTTON, PIMA",BALES,06107,06ag51,06,2.93,2.93,2.98,2.98,3.00,,
"COTTON, PIMA",BALES,06047,06ag51,06,2.93,2.93,2.98,2.98,3.00,,
"COTTON, PIMA",BALES,06031,06ag51,06,2.81,2.81,2.98,2.98,3.00,,
"COTTON, UPLAND",BALES,06113,06ag50,06,3.26,,3.26,3.38,3.35,,
"COTTON, UPLAND",BALES,06039,06ag51,06,3.43,3.43,3.34,3.38,3.35,,
"COTTON, UPLAND",BALES,06047,06ag51,06,3.32,3.32,3.34,3.38,3.35,,
"COTTON, UPLAND",BALES,06019,06ag51,06,3.31,3.31,3.34,3.38,3.35,,
"COTTON, UPLAND",BALES,06107,06ag51,06,3.34,3.34,3.34,3.38,3.35,,
"COTTON, UPLAND",BALES,06031,06ag51,06,3.34,3.34,3.34,3.38,3.35,,
"COTTON, UPLAND",BALES,06029,06ag51,06,3.30,3.30,3.34,3.38,3.35,,
"COTTON, UPLAND",BALES,06011,06ag50,06,3.35,3.35,3.26,3.38,3.35,,
"COTTON, UPLAND",BALES,06101,06ag50,06,3.26,,3.26,3.38,3.35,,
"COTTON, UPLAND",BALES,06021,06ag50,06,3.16,3.16,3.26,3.38,3.35,,
"COTTON, UPLAND",BALES,06065,06ag80,06,3.92,3.92,3.63,3.38,3.35,,
"COTTON, UPLAND",BALES,06025,06ag80,06,3.33,3.33,3.63,3.38,3.35,,
DILL,LB,53077,53ag20,53,,,,,,,
DILL,LB,30029,30ag10,30,,,,,,,
DILL,LB,06053,06ag40,06,2000.00,2000.00,2000.00,2000.00,,,
"DILL, OIL",LB,53077,53ag20,53,,,,,,,
"DILL, OIL",LB,06053,06ag40,06,2000.00,2000.00,2000.00,2000.00,,,
"DILL, OIL",LB,30029,30ag10,30,,,,,,,
EMMER & SPELT,BU,53025,53ag50,53,34.69,,34.69,34.69,,,
EMMER & SPELT,BU,30027,30ag50,30,35.61,35.61,35.61,35.61,,,
EMMER & SPELT,BU,53043,53ag50,53,34.69,34.69,34.69,34.69,,,
FLAXSEED,BU,30083,30ag30,30,9.87,,9.87,11.17,,,
FLAXSEED,BU,16041,16ag90,16,24.01,24.01,23.36,23.36,,,
FLAXSEED,BU,30109,30ag90,30,11.17,,,11.17,,,
FLAXSEED,BU,41043,41ag10,41,60.03,60.03,60.03,60.03,,,
FLAXSEED,BU,30011,30ag90,30,11.17,,,11.17,,,
FLAXSEED,BU,30045,30ag50,30,10.00,10.00,10.00,11.17,,,
FLAXSEED,BU,30105,30ag30,30,13.43,13.43,9.87,11.17,,,
FLAXSEED,BU,30019,30ag30,30,6.83,6.83,9.87,11.17,,,
FLAXSEED,BU,30091,30ag30,30,13.13,13.13,9.87,11.17,,,
FLAXSEED,BU,30071,30ag20,30,17.54,17.54,17.54,11.17,,,
FLAXSEED,BU,16043,16ag90,16,22.71,22.71,23.36,23.36,,,
FLAXSEED,BU,30085,30ag30,30,6.07,6.07,9.87,11.17,,,
GRASSES,LB,30071,30ag20,30,95.64,95.64,95.64,74.89,,,
GRASSES,LB,06067,06ag50,06,1124.02,,,1124.02,,,
GRASSES,LB,06021,06ag50,06,1124.02,,,1124.02,,,
GRASSES,LB,06099,06ag51,06,1124.02,1124.02,1124.02,1124.02,,,
GRASSES,LB,06061,06ag60,06,1124.02,,,1124.02,,,
GRASSES,LB,06025,06ag80,06,1124.02,,,1124.02,,,
GRASSES,LB,06065,06ag80,06,1124.02,,,1124.02,,,
GRASSES,LB,16009,16ag10,16,437.12,437.12,746.42,746.42,,,
GRASSES,LB,16049,16ag10,16,746.42,,746.42,746.42,,,
GRASSES,LB,16021,16ag10,16,644.05,644.05,746.42,746.42,,,
GRASSES,LB,16069,16ag10,16,746.42,,746.42,746.42,,,
GRASSES,LB,16061,16ag10,16,535.21,535.21,746.42,746.42,,,
GRASSES,LB,16057,16ag10,16,488.19,488.19,746.42,746.42,,,
GRASSES,LB,16055,16ag10,16,1627.52,1627.52,746.42,746.42,,,
GRASSES,LB,16071,16ag90,16,746.42,,,746.42,,,
GRASSES,LB,16011,16ag90,16,746.42,,,746.42,,,
GRASSES,LB,30089,30ag10,30,74.89,,,74.89,,,
GRASSES,LB,30041,30ag20,30,95.64,,95.64,74.89,,,
GRASSES,LB,30105,30ag30,30,99.58,99.58,99.58,74.89,,,
GRASSES,LB,30031,30ag70,30,77.95,77.95,77.95,74.89,,,
GRASSES,LB,30011,30ag90,30,26.37,26.37,26.37,74.89,,,
GRASSES,LB,41071,41ag10,41,1537.93,1537.93,1424.12,1421.64,,,
GRASSES,LB,41039,41ag10,41,1557.95,1557.95,1424.12,1421.64,,,
GRASSES,LB,41043,41ag10,41,1695.14,1695.14,1424.12,1421.64,,,
GRASSES,LB,41005,41ag10,41,1415.33,1415.33,1424.12,1421.64,,,
GRASSES,LB,41003,41ag10,41,1700.02,1700.02,1424.12,1421.64,,,
GRASSES,LB,41047,41ag10,41,1455.91,1455.91,1424.12,1421.64,,,
GRASSES,LB,41051,41ag10,41,558.25,558.25,1424.12,1421.64,,,
GRASSES,LB,41053,41ag10,41,1511.06,1511.06,1424.12,1421.64,,,
GRASSES,LB,41067,41ag10,41,1385.52,1385.52,1424.12,1421.64,,,
GRASSES,LB,41049,41ag20,41,1421.64,,,1421.64,,,
GRASSES,LB,41059,41ag30,41,1745.59,1745.59,1393.04,1421.64,,,
GRASSES,LB,41061,41ag30,41,1040.49,1040.49,1393.04,1421.64,,,
GRASSES,LB,41029,41ag70,41,1396.22,,1396.22,1421.64,,,
GRASSES,LB,41019,41ag70,41,1396.22,1396.22,1396.22,1421.64,,,
GRASSES,LB,41023,41ag80,41,1451.80,,1451.80,1421.64,,,
GRASSES,LB,41031,41ag80,41,1244.95,1244.95,1451.80,1421.64,,,
GRASSES,LB,41025,41ag80,41,1658.65,1658.65,1451.80,1421.64,,,
GRASSES,LB,41017,41ag80,41,1451.80,,1451.80,1421.64,,,
GRASSES,LB,41013,41ag80,41,1451.80,,1451.80,1421.64,,,
GRASSES,LB,53061,53ag10,53,1550.06,1550.06,1456.38,923.30,,,
GRASSES,LB,53073,53ag10,53,1456.38,,1456.38,923.30,,,
GRASSES,LB,53009,53ag10,53,1456.38,,1456.38,923.30,,,
GRASSES,LB,53011,53ag10,53,1100.00,1100.00,1456.38,923.30,,,
GRASSES,LB,53015,53ag10,53,1870.57,1870.57,1456.38,923.30,,,
GRASSES,LB,53057,53ag10,53,1304.87,1304.87,1456.38,923.30,,,
GRASSES,LB,53077,53ag20,53,1052.49,,1052.49,923.30,,,
GRASSES,LB,53005,53ag20,53,1052.49,1052.49,1052.49,923.30,,,
GRASSES,LB,53063,53ag30,53,395.49,395.49,395.49,923.30,,,
GRASSES,LB,53043,53ag50,53,532.23,532.23,803.83,923.30,,,
GRASSES,LB,53001,53ag50,53,773.68,773.68,803.83,923.30,,,
GRASSES,LB,53021,53ag50,53,740.20,740.20,803.83,923.30,,,
GRASSES,LB,53025,53ag50,53,1169.21,1169.21,803.83,923.30,,,
GRASSES,LB,53075,53ag90,53,659.34,659.34,504.71,923.30,,,
GRASSES,LB,53003,53ag90,53,429.39,429.39,504.71,923.30,,,
GRASSES,LB,53023,53ag90,53,425.39,425.39,504.71,923.30,,,
GRASSES,LB,53071,53ag90,53,504.71,,504.71,923.30,,,
"GRASSES, BENTGRASS",LB,41003,41ag10,41,515.04,,515.04,515.04,,,
"GRASSES, BENTGRASS",LB,41005,41ag10,41,515.04,,515.04,515.04,,,
"GRASSES, BENTGRASS",LB,41071,41ag10,41,515.04,,515.04,515.04,,,
"GRASSES, BENTGRASS",LB,41029,41ag70,41,515.04,,,515.04,,,
"GRASSES, BENTGRASS",LB,41039,41ag10,41,573.26,573.26,515.04,515.04,,,
"GRASSES, BENTGRASS",LB,41043,41ag10,41,501.88,501.88,515.04,515.04,,,
"GRASSES, BENTGRASS",LB,41047,41ag10,41,469.97,469.97,515.04,515.04,,,
"GRASSES, BENTGRASS, SEED",LB,41005,41ag10,41,515.04,,515.04,515.04,,,
"GRASSES, BENTGRASS, SEED",LB,41071,41ag10,41,515.04,,515.04,515.04,,,
"GRASSES, BENTGRASS, SEED",LB,41039,41ag10,41,573.26,573.26,515.04,515.04,,,
"GRASSES, BENTGRASS, SEED",LB,41043,41ag10,41,501.88,501.88,515.04,515.04,,,
"GRASSES, BENTGRASS, SEED",LB,41029,41ag70,41,515.04,,,515.04,,,
"GRASSES, BENTGRASS, SEED",LB,41047,41ag10,41,469.97,469.97,515.04,515.04,,,
"GRASSES, BENTGRASS, SEED",LB,41003,41ag10,41,515.04,,515.04,515.04,,,
"GRASSES, BERMUDA GRASS",LB,06065,06ag80,06,227.71,,,227.71,,,
"GRASSES, BERMUDA GRASS",LB,06025,06ag80,06,227.71,,,227.71,,,
"GRASSES, BERMUDA GRASS",LB,06099,06ag51,06,227.71,227.71,227.71,227.71,,,
"GRASSES, BERMUDA GRASS",LB,41053,41ag10,41,,,,,,,
"GRASSES, BERMUDA GRASS, SEED",LB,41053,41ag10,41,,,,,,,
"GRASSES, BERMUDA GRASS, SEED",LB,06099,06ag51,06,227.71,227.71,227.71,227.71,,,
"GRASSES, BERMUDA GRASS, SEED",LB,06065,06ag80,06,227.71,,,227.71,,,
"GRASSES, BERMUDA GRASS, SEED",LB,06025,06ag80,06,227.71,,,227.71,,,
"GRASSES, BLUEGRASS",LB,53001,53ag50,53,773.68,773.68,776.42,673.89,,,
"GRASSES, BLUEGRASS",LB,53023,53ag90,53,425.39,425.39,504.71,673.89,,,
"GRASSES, BLUEGRASS",LB,53003,53ag90,53,429.39,429.39,504.71,673.89,,,
"GRASSES, BLUEGRASS",LB,53071,53ag90,53,504.71,,504.71,673.89,,,
"GRASSES, BLUEGRASS",LB,53075,53ag90,53,659.34,659.34,504.71,673.89,,,
"GRASSES, BLUEGRASS",LB,16061,16ag10,16,534.83,534.83,787.27,787.27,,,
"GRASSES, BLUEGRASS",LB,16069,16ag10,16,787.27,,787.27,787.27,,,
"GRASSES, BLUEGRASS",LB,16057,16ag10,16,549.59,549.59,787.27,787.27,,,
"GRASSES, BLUEGRASS",LB,16055,16ag10,16,1627.52,1627.52,787.27,787.27,,,
"GRASSES, BLUEGRASS",LB,16049,16ag10,16,787.27,,787.27,787.27,,,
"GRASSES, BLUEGRASS",LB,16009,16ag10,16,437.12,437.12,787.27,787.27,,,
"GRASSES, BLUEGRASS",LB,16011,16ag90,16,787.27,,,787.27,,,
"GRASSES, BLUEGRASS",LB,41047,41ag10,41,1270.74,,,1270.74,,,
"GRASSES, BLUEGRASS",LB,41043,41ag10,41,1270.74,,,1270.74,,,
"GRASSES, BLUEGRASS",LB,41039,41ag10,41,1270.74,,,1270.74,,,
"GRASSES, BLUEGRASS",LB,41049,41ag20,41,1270.74,,,1270.74,,,
"GRASSES, BLUEGRASS",LB,41061,41ag30,41,1077.52,1077.52,1286.76,1270.74,,,
"GRASSES, BLUEGRASS",LB,41059,41ag30,41,1496.00,1496.00,1286.76,1270.74,,,
"GRASSES, BLUEGRASS",LB,41013,41ag80,41,1238.70,,1238.70,1270.74,,,
"GRASSES, BLUEGRASS",LB,41031,41ag80,41,1238.70,1238.70,1238.70,1270.74,,,
"GRASSES, BLUEGRASS",LB,53005,53ag20,53,1052.49,1052.49,1052.49,673.89,,,
"GRASSES, BLUEGRASS",LB,53077,53ag20,53,1052.49,,1052.49,673.89,,,
"GRASSES, BLUEGRASS",LB,53063,53ag30,53,392.73,392.73,392.73,673.89,,,
"GRASSES, BLUEGRASS",LB,53025,53ag50,53,1169.21,1169.21,776.42,673.89,,,
"GRASSES, BLUEGRASS",LB,53043,53ag50,53,532.23,532.23,776.42,673.89,,,
"GRASSES, BLUEGRASS",LB,53021,53ag50,53,630.57,630.57,776.42,673.89,,,
"GRASSES, BLUEGRASS, KENTUCKY",LB,53063,53ag30,53,392.73,392.73,392.73,673.89,,,
"GRASSES, BLUEGRASS, KENTUCKY",LB,16057,16ag10,16,549.59,549.59,787.27,787.27,,,
"GRASSES, BLUEGRASS, KENTUCKY",LB,16049,16ag10,16,787.27,,787.27,787.27,,,
"GRASSES, BLUEGRASS, KENTUCKY",LB,16009,16ag10,16,437.12,437.12,787.27,787.27,,,
"GRASSES, BLUEGRASS, KENTUCKY",LB,16055,16ag10,16,1627.52,1627.52,787.27,787.27,,,
"GRASSES, BLUEGRASS, KENTUCKY",LB,16069,16ag10,16,787.27,,787.27,787.27,,,
