location,year,irrigated,non_irrigated,pasture,value,dataitem
16029,2009,f,f,t,3.9,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
16029,2010,t,f,f,75,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16029,2010,f,t,f,75,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16029,2010,f,f,t,4.7,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
16029,2011,t,f,f,90,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16029,2011,f,f,t,5.9,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
16029,2012,t,f,f,146,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16029,2012,f,f,t,9.7,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
16029,2013,t,f,f,108,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16029,2013,f,t,f,42,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16029,2013,f,f,t,5.4,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
16029,2014,t,f,f,128,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16029,2014,f,t,f,38,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16029,2014,f,f,t,7,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
16031,2008,t,f,f,215,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16031,2009,t,f,f,225,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16031,2009,f,f,t,5.4,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
16031,2010,t,f,f,171,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16031,2010,f,f,t,11,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
16031,2011,t,f,f,191,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16031,2012,t,f,f,237,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16031,2013,t,f,f,237,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16031,2014,t,f,f,244,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16031,2014,f,f,t,3.1,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
16033,2010,t,f,f,70.5,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16035,2009,f,t,f,40,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16035,2010,t,f,f,60,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16035,2010,f,t,f,57.5,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16035,2010,f,f,t,5,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
16035,2011,f,t,f,55.5,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16035,2011,f,f,t,6,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
16035,2012,f,t,f,49.5,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16035,2012,f,f,t,5.3,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
16035,2013,f,t,f,40,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16035,2013,f,f,t,7.6,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
16035,2014,f,t,f,44,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16035,2014,f,f,t,7.2,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
16037,2009,f,f,t,6.9,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
16037,2010,t,f,f,52,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16037,2010,f,f,t,11,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
16037,2011,t,f,f,65,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16037,2011,f,f,t,8,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
16037,2012,t,f,f,46,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16037,2012,f,f,t,14.5,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
16037,2013,t,f,f,54,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16037,2013,f,f,t,19,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
16037,2014,t,f,f,62,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16037,2014,f,f,t,16.5,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
16039,2009,t,f,f,92.5,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16039,2010,t,f,f,171,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16039,2011,t,f,f,190,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16039,2011,f,f,t,9.6,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
16039,2012,t,f,f,241,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16039,2012,f,f,t,4.8,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
16039,2013,f,f,t,4,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
16039,2014,t,f,f,242,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16039,2014,f,f,t,4,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
16041,2008,t,f,f,85,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16041,2009,t,f,f,106,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16041,2009,f,t,f,25,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16041,2010,t,f,f,125,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16041,2010,f,f,t,18,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
16041,2011,t,f,f,114,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16041,2011,f,t,f,31.5,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16041,2011,f,f,t,18,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
16041,2012,t,f,f,84,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16041,2012,f,t,f,39,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16041,2012,f,f,t,9.4,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
16041,2013,t,f,f,83.5,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16041,2013,f,t,f,28.5,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16041,2013,f,f,t,12.5,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
16041,2014,t,f,f,99,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16041,2014,f,f,t,13,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
16043,2009,t,f,f,99.5,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16043,2009,f,f,t,12.5,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
16043,2010,t,f,f,90.5,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16043,2010,f,t,f,50.5,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16043,2010,f,f,t,17.5,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
16043,2011,f,t,f,40,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16043,2011,f,f,t,15.5,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
16043,2012,f,t,f,49.5,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16043,2012,f,f,t,17,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
16043,2013,t,f,f,94,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16043,2013,f,t,f,43.5,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16043,2013,f,f,t,15,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
16043,2014,t,f,f,139,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16043,2014,f,t,f,60,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16043,2014,f,f,t,23.5,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
16045,2009,t,f,f,79.5,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16045,2009,f,f,t,12.5,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
16045,2010,t,f,f,91,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16045,2010,f,f,t,9,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
16045,2011,t,f,f,72,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16045,2011,f,f,t,9.3,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
16045,2012,t,f,f,91,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16045,2012,f,f,t,8.5,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
16045,2013,t,f,f,90.5,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16045,2013,f,f,t,9.5,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
16045,2014,t,f,f,91.5,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16045,2014,f,f,t,10.5,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
16047,2009,t,f,f,177,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16047,2010,t,f,f,200,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16047,2011,t,f,f,220,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16047,2012,t,f,f,246,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16047,2013,t,f,f,228,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16047,2013,f,f,t,33,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
16047,2014,t,f,f,237,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16049,2008,f,t,f,55,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16049,2009,f,t,f,58,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16049,2009,f,f,t,5.2,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
16049,2010,f,t,f,58.5,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16049,2010,f,f,t,6.9,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
16049,2011,f,t,f,56,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16049,2011,f,f,t,4.6,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
16049,2012,f,t,f,59,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16049,2012,f,f,t,5.8,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
16049,2013,f,t,f,59.5,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16049,2013,f,f,t,8.9,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
16049,2014,f,t,f,64.5,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16049,2014,f,f,t,8.8,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
16051,2008,t,f,f,120,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16051,2009,t,f,f,117,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16051,2009,f,f,t,7.2,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
16051,2010,t,f,f,126,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16051,2010,f,f,t,24.5,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
16051,2011,t,f,f,138,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16051,2011,f,f,t,15,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
16051,2012,t,f,f,152,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16051,2012,f,f,t,27.5,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
16051,2013,t,f,f,129,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16051,2013,f,f,t,36,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
16051,2014,t,f,f,135,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16051,2014,f,f,t,26,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
16053,2008,t,f,f,225,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16053,2009,t,f,f,191,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16053,2010,t,f,f,207,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16053,2011,t,f,f,215,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16053,2013,t,f,f,254,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16053,2014,t,f,f,266,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16053,2014,f,f,t,38,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
16055,2009,f,f,t,5,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
16055,2010,t,f,f,40,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16055,2010,f,t,f,23.5,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16055,2010,f,f,t,12,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
16055,2011,f,t,f,19.5,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16055,2011,f,f,t,12,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
16055,2012,f,t,f,29,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16055,2012,f,f,t,8.1,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
16055,2013,f,t,f,22,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16055,2013,f,f,t,8.5,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
16055,2014,f,t,f,20,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16055,2014,f,f,t,8.2,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
16057,2008,f,t,f,67,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16057,2009,f,t,f,68,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16057,2009,f,f,t,6.3,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
16057,2010,f,t,f,67,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16057,2010,f,f,t,4.4,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
16057,2011,f,t,f,64,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16057,2011,f,f,t,5,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
16057,2012,f,t,f,66,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16057,2013,f,t,f,67,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16057,2013,f,f,t,19,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
16057,2014,f,t,f,70.5,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16057,2014,f,f,t,15.5,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
16059,2009,t,f,f,61,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16059,2009,f,f,t,24.5,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
16059,2010,t,f,f,50,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16059,2010,f,f,t,15,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
16059,2011,t,f,f,38,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16059,2011,f,f,t,17,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
16059,2012,t,f,f,61,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16059,2012,f,f,t,11,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
16059,2013,t,f,f,59.5,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16059,2013,f,f,t,14,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
16059,2014,t,f,f,61,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16059,2014,f,f,t,12,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
16061,2009,f,t,f,63,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16061,2010,f,t,f,73.5,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16061,2010,f,f,t,2.1,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
16061,2011,f,t,f,72,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16061,2012,f,t,f,71,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16061,2013,f,t,f,71.5,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16061,2013,f,f,t,13.5,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
16061,2014,f,t,f,75,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16063,2009,t,f,f,138,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16063,2009,f,f,t,7.9,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
16063,2010,t,f,f,154,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16063,2010,f,f,t,33.5,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
16063,2011,t,f,f,165,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16063,2011,f,f,t,17.5,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
16063,2012,t,f,f,178,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16063,2013,t,f,f,202,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16063,2014,t,f,f,205,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16063,2014,f,f,t,36,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
16065,2008,t,f,f,130,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16065,2009,t,f,f,116,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16065,2009,f,f,t,24,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
16065,2010,t,f,f,151,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16065,2010,f,t,f,43,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16065,2010,f,f,t,29,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
16065,2011,t,f,f,166,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16065,2011,f,t,f,49,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16065,2011,f,f,t,22,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
16065,2012,t,f,f,154,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16065,2012,f,t,f,51.5,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16065,2013,t,f,f,103,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16065,2013,f,t,f,36.5,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16065,2014,t,f,f,139,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16065,2014,f,t,f,44,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16067,2008,t,f,f,225,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16067,2009,t,f,f,240,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16067,2010,t,f,f,244,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16067,2010,f,f,t,39,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
16067,2011,t,f,f,253,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16067,2012,t,f,f,271,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16067,2013,t,f,f,278,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16067,2013,f,f,t,41.5,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
16067,2014,t,f,f,281,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16067,2014,f,f,t,46,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
16069,2009,f,t,f,73,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16069,2010,f,t,f,82,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16069,2010,f,f,t,6.5,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
16069,2011,f,t,f,81.5,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16069,2011,f,f,t,4.4,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
16069,2012,f,t,f,74,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16069,2013,f,t,f,77.5,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16069,2013,f,f,t,3.1,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
16069,2014,f,t,f,83,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16069,2014,f,f,t,7.6,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
16071,2009,f,t,f,34,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16071,2010,t,f,f,174,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16071,2010,f,t,f,31.5,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
16071,2011,t,f,f,154,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
